WP, 11, 2005082012,   , BEST,   0, 213N, 1415E,  55,  984, TS,  34, NEQ,   90,   75,   60,   80, 1007,  135,  20,   0,   0,   W,   0,    ,   0,   0,      MAWAR, M, 
WP, 11, 2005082018,   , BEST,   0, 216N, 1411E,  60,  980, TS,  34, NEQ,   80,   80,   80,   80, 1007,  120,  15,   0,   0,   W,   0,    ,   0,   0,      MAWAR, M, 
WP, 11, 2005082100,   , BEST,   0, 220N, 1408E,  80,  963, TY,  34, NEQ,  100,  100,   90,   90, 1007,  135,   5,   0,  10,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082106,   , BEST,   0, 223N, 1404E, 100,  944, TY,  34, NEQ,  110,  120,  110,  110, 1006,  200,  10,   0,  15,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082112,   , BEST,   0, 227N, 1401E, 120,  922, TY,  34, NEQ,  120,  120,  110,  110, 1006,  200,  10,   0,  15,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082118,   , BEST,   0, 231N, 1397E, 125,  916, TY,  34, NEQ,  120,  120,  110,  110, 1006,  200,  10,   0,  15,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082200,   , BEST,   0, 234N, 1394E, 125,  916, TY,  34, NEQ,  120,  120,  110,  110, 1006,  200,  10,   0,  15,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082206,   , BEST,   0, 238N, 1391E, 125,  916, TY,  34, NEQ,  120,  120,  110,  110, 1006,  200,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082212,   , BEST,   0, 241N, 1387E, 115,  927, TY,  34, NEQ,  110,  110,  100,  100, 1006,  200,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082218,   , BEST,   0, 247N, 1382E, 100,  944, TY,  34, NEQ,  110,  110,  100,  100, 1005,  210,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082300,   , BEST,   0, 254N, 1378E, 100,  944, TY,  34, NEQ,  110,  110,  100,  100, 1005,  225,  10,   0,   0,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082306,   , BEST,   0, 263N, 1376E, 100,  944, TY,  34, NEQ,  110,  110,  110,  110, 1002,  200,  15,   0,  25,   W,   0,    ,   0,   0,      MAWAR, D, 
WP, 11, 2005082312,   , BEST,   0, 271N, 1372E, 100,  944, TY,  34, NEQ,  110,  110,  110,  110, 1002,  200,  10,   0,  15,   W,   0,    ,   0,   0,      MAWAR, D, 
