WP, 24, 2007112412,   , BEST,   0, 149N, 1258E,  85,  959, TY,  34, NEQ,  170,  160,  150,  160, 1006,  220,  20,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112418,   , BEST,   0, 151N, 1252E,  80,  963, TY,  34, NEQ,  170,  160,  150,  160, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112500,   , BEST,   0, 156N, 1247E,  80,  963, TY,  34, NEQ,  170,  160,  150,  160, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112506,   , BEST,   0, 163N, 1239E,  80,  963, TY,  34, NEQ,  140,  110,  110,  120, 1006,  220,  20,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112512,   , BEST,   0, 173N, 1233E,  80,  963, TY,  34, NEQ,  140,  105,   95,  120, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112518,   , BEST,   0, 179N, 1222E,  75,  967, TY,  34, NEQ,  145,   95,   80,  125, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112600,   , BEST,   0, 185N, 1211E,  75,  967, TY,  34, NEQ,  145,  140,   95,  120, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112606,   , BEST,   0, 190N, 1205E,  65,  974, TY,  34, NEQ,  145,  140,   85,  120, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112612,   , BEST,   0, 197N, 1205E,  65,  974, TY,  34, NEQ,  110,  100,   75,   85, 1006,  220,  15,   0,   0,   W,   0,    ,   0,   0,      MITAG, D, 
WP, 24, 2007112618,   , BEST,   0, 200N, 1210E,  55,  982, TS,  34, NEQ,  100,   65,   65,   70, 1004,  180,  25,   0,   0,   W,   0,    ,   0,   0,      MITAG, M, 
WP, 24, 2007112700,   , BEST,   0, 201N, 1217E,  45,  989, TS,  34, NEQ,   85,   65,   65,   70, 1004,  180,  30,   0,   0,   W,   0,    ,   0,   0,      MITAG, M, 
WP, 24, 2007112706,   , BEST,   0, 198N, 1230E,  40,  993, TS,  34, NEQ,   80,   65,   65,   75, 1003,  120,  35,   0,   0,   W,   0,    ,   0,   0,      MITAG, S, 
WP, 24, 2007112712,   , BEST,   0, 201N, 1243E,  40,  993, TS,  34, NEQ,   65,   65,   75,   80, 1002,  125,  40,   0,   0,   W,   0,    ,   0,   0,      MITAG, S, 
