
WP, 11,   2012073100,   , BEST,   0, 281N, 1406E,  45,  989, TS,  34, NEQ,   45,   45,   50,   50, 1005,  175,  35,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012073106,   , BEST,   0, 287N, 1389E,  45,  989, TS,  34, NEQ,   90,   60,   60,   90,  999,  165,  30,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012073112,   , BEST,   0, 291N, 1370E,  50,  985, TS,  34, NEQ,   90,   70,   70,   90,  999,  165,  30,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012073118,   , BEST,   0, 296N, 1349E,  55,  982, TS,  34, NEQ,   90,   70,   70,   90,  999,  165,  20,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012080100,   , BEST,   0, 301N, 1327E,  60,  978, TS,  34, NEQ,  120,   85,   85,  120,  999,  165,  20,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012080106,   , BEST,   0, 304N, 1307E,  60,  978, TS,  34, NEQ,  120,   85,   85,  120,  999,  165,  25,   0,   0,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080112,   , BEST,   0, 310N, 1289E,  65,  974, TY,  34, NEQ,  120,   85,   85,  120,  997,  150,  25,   0,   0,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080118,   , BEST,   0, 318N, 1267E,  70,  970, TY,  34, NEQ,  120,   85,   85,  120,  997,  150,  20,   0,   0,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080200,   , BEST,   0, 327N, 1244E,  80,  963, TY,  34, NEQ,  120,   85,   85,  120,  997,  150,  20,   0,  15,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080206,   , BEST,   0, 338N, 1221E,  75,  967, TY,  34, NEQ,  110,   90,   90,  125,  997,  190,  20,   0,  20,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080212,   , BEST,   0, 345N, 1204E,  70,  970, TY,  34, NEQ,   90,   70,  100,  110,  997,  185,  20,   0,  15,   W,   0,    ,   0,   0,     DAMREY, D, 
WP, 11, 2012080218,   , BEST,   0, 351N, 1193E,  55,  982, TS,  34, NEQ,   90,   70,  100,  110,  998,  185,  25,   0,   0,   W,   0,    ,   0,   0,     DAMREY, M, 
WP, 11, 2012080300,   , BEST,   0, 358N, 1185E,  50,  985, TS,  34, NEQ,   90,   70,  100,  110, 
