WP, 19, 2008092718,   , BEST,   0, 218N, 1237E, 135,  922, ST,  34, NEQ,  140,  135,  135,  140, 1005,  240,  15,   0,  20,   W,   0,    ,   0,   0,     JANGMI, D, 
WP, 19, 2008092800,   , BEST,   0, 228N, 1232E, 130,  926, ST,  34, NEQ,  125,  120,  105,  110, 1005,  240,  20,   0,  25,   W,   0,    ,   0,   0,     JANGMI, D, 
WP, 19, 2008092806,   , BEST,   0, 240N, 1223E, 115,  937, TY,  34, NEQ,  125,  120,  105,  110, 1005,  240,  25,   0,  20,   W,   0,    ,   0,   0,     JANGMI, D, 
WP, 19, 2008092812,   , BEST,   0, 242N, 1215E,  85,  959, TY,  34, NEQ,  125,  120,  105,  110, 1005,  240,  35,   0,   0,   W,   0,    ,   0,   0,     JANGMI, D, 
WP, 19, 2008092818,   , BEST,   0, 247N, 1215E,  75,  967, TY,  34, NEQ,  125,  120,  105,  110, 1005,  240,  35,   0,   0,   W,   0,    ,   0,   0,     JANGMI, D, 
WP, 19, 2008092900,   , BEST,   0, 256N, 1211E,  60,  978, TS,  34, NEQ,  105,   75,   75,  100, 1005,  240,  35,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
WP, 19, 2008092906,   , BEST,   0, 266N, 1214E,  55,  982, TS,  34, NEQ,  105,   75,   75,  100, 1005,  240,  35,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
WP, 19, 2008092912,   , BEST,   0, 273N, 1220E,  50,  985, TS,  34, NEQ,  100,  100,  100,  100, 1005,  240,  35,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
WP, 19, 2008092918,   , BEST,   0, 280N, 1228E,  45,  989, TS,  34, NEQ,  110,  115,   90,   75, 1008,  215,  50,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
WP, 19, 2008093000,   , BEST,   0, 287N, 1238E,  45,  989, TS,  34, NEQ,  115,  125,  100,   85, 1008,  225,  50,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
WP, 19, 2008093006,   , BEST,   0, 294N, 1251E,  40,  993, TS,  34, NEQ,  125,  140,   95,   85, 1011,  200,  50,   0,   0,   W,   0,    ,   0,   0,     JANGMI, M, 
